roi;file;img;url;group;final_mask;to_timeseries;obs;date;;
ROI_0013_02;D:\scburning\ROI_0013_02\S2A_MSIL2A_20181121T155211_R111_T17MNQ_20201008T202811.tif;D:\length_box\ROI_0013_02\S2A_MSIL2A_20181121T155211_R111_T17MNQ_20201008T202811.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_02__S2A_MSIL2A_20181121T155211_R111_T17MNQ_20201008T202811;Lenght Box;0;0;-;21/11/2018;;
ROI_0013_02;D:\scburning\ROI_0013_02\S2B_MSIL2A_20190902T155229_R111_T17MNQ_20201004T083448.tif;D:\length_box\ROI_0013_02\S2B_MSIL2A_20190902T155229_R111_T17MNQ_20201004T083448.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_02__S2B_MSIL2A_20190902T155229_R111_T17MNQ_20201004T083448;Lenght Box;1;0;-;2/09/2019;;
ROI_0013_02;D:\scburning\ROI_0013_02\S2B_MSIL2A_20200310T155219_R111_T17MNQ_20201005T034802.tif;D:\length_box\ROI_0013_02\S2B_MSIL2A_20200310T155219_R111_T17MNQ_20201005T034802.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_02__S2B_MSIL2A_20200310T155219_R111_T17MNQ_20201005T034802;Lenght Box;0;0;-;10/03/2020;;
ROI_0013_02;D:\scburning\ROI_0013_02\S2B_MSIL2A_20200708T155229_R111_T17MNQ_20200912T123909.tif;D:\length_box\ROI_0013_02\S2B_MSIL2A_20200708T155229_R111_T17MNQ_20200912T123909.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_02__S2B_MSIL2A_20200708T155229_R111_T17MNQ_20200912T123909;Lenght Box;1;0;-;8/07/2020;;
ROI_0013_02;D:\scburning\ROI_0013_02\S2B_MSIL2A_20210424T155219_R111_T17MNQ_20210425T201823.tif;D:\length_box\ROI_0013_02\S2B_MSIL2A_20210424T155219_R111_T17MNQ_20210425T201823.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_02__S2B_MSIL2A_20210424T155219_R111_T17MNQ_20210425T201823;Lenght Box;0;0;-;24/04/2021;;
ROI_0013_02;D:\scburning\ROI_0013_02\S2A_MSIL2A_20210429T155221_R111_T17MNQ_20210430T083115.tif;D:\length_box\ROI_0013_02\S2A_MSIL2A_20210429T155221_R111_T17MNQ_20210430T083115.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_02__S2A_MSIL2A_20210429T155221_R111_T17MNQ_20210430T083115;Lenght Box;1;0;-;29/04/2021;;
ROI_0013_02;D:\scburning\ROI_0013_02\S2A_MSIL2A_20211115T155221_R111_T17MNQ_20211116T022703.tif;D:\length_box\ROI_0013_02\S2A_MSIL2A_20211115T155221_R111_T17MNQ_20211116T022703.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_02__S2A_MSIL2A_20211115T155221_R111_T17MNQ_20211116T022703;Lenght Box;0;0;-;15/11/2021;;
ROI_0013_02;D:\scburning\ROI_0013_02\S2B_MSIL2A_20211120T155219_R111_T17MNQ_20211121T045231.tif;D:\length_box\ROI_0013_02\S2B_MSIL2A_20211120T155219_R111_T17MNQ_20211121T045231.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_02__S2B_MSIL2A_20211120T155219_R111_T17MNQ_20211121T045231;Lenght Box;0;0;-;20/11/2021;;
ROI_0013_04;D:\scburning\ROI_0013_04\S2B_MSIL2A_20171101T155209_R111_T17MNQ_20201014T175648.tif;D:\length_box\ROI_0013_04\S2B_MSIL2A_20171101T155209_R111_T17MNQ_20201014T175648.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_04__S2B_MSIL2A_20171101T155209_R111_T17MNQ_20201014T175648;Lenght Box;1;1;-;1/11/2017;;
ROI_0013_04;D:\scburning\ROI_0013_04\S2B_MSIL2A_20171201T155209_R111_T17MNQ_20201014T113759.tif;D:\length_box\ROI_0013_04\S2B_MSIL2A_20171201T155209_R111_T17MNQ_20201014T113759.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_04__S2B_MSIL2A_20171201T155209_R111_T17MNQ_20201014T113759;Lenght Box;0;0;-;1/12/2017;;
ROI_0013_04;D:\scburning\ROI_0013_04\S2A_MSIL2A_20171216T155221_R111_T17MNQ_20201014T142702.tif;D:\length_box\ROI_0013_04\S2A_MSIL2A_20171216T155221_R111_T17MNQ_20201014T142702.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_04__S2A_MSIL2A_20171216T155221_R111_T17MNQ_20201014T142702;Lenght Box;0;0;-;16/12/2017;;
ROI_0013_04;D:\scburning\ROI_0013_04\S2B_MSIL2A_20180209T155219_R111_T17MNQ_20201026T000228.tif;D:\length_box\ROI_0013_04\S2B_MSIL2A_20180209T155219_R111_T17MNQ_20201026T000228.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_04__S2B_MSIL2A_20180209T155219_R111_T17MNQ_20201026T000228;Lenght Box;1;1;-;9/02/2018;;
ROI_0013_04;D:\scburning\ROI_0013_04\S2B_MSIL2A_20180709T155219_R111_T17MNQ_20201011T135646.tif;D:\length_box\ROI_0013_04\S2B_MSIL2A_20180709T155219_R111_T17MNQ_20201011T135646.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_04__S2B_MSIL2A_20180709T155219_R111_T17MNQ_20201011T135646;Lenght Box;0;0;-;9/07/2018;;
ROI_0013_04;D:\scburning\ROI_0013_04\S2B_MSIL2A_20180818T155219_R111_T17MNQ_20201011T034338.tif;D:\length_box\ROI_0013_04\S2B_MSIL2A_20180818T155219_R111_T17MNQ_20201011T034338.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_04__S2B_MSIL2A_20180818T155219_R111_T17MNQ_20201011T034338;Lenght Box;0;0;-;18/08/2018;;
ROI_0013_04;D:\scburning\ROI_0013_04\S2A_MSIL2A_20180902T155221_R111_T17MNQ_20201011T073521.tif;D:\length_box\ROI_0013_04\S2A_MSIL2A_20180902T155221_R111_T17MNQ_20201011T073521.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_04__S2A_MSIL2A_20180902T155221_R111_T17MNQ_20201011T073521;Lenght Box;0;0;-;2/09/2018;;
ROI_0013_04;D:\scburning\ROI_0013_04\S2A_MSIL2A_20180912T155221_R111_T17MNQ_20201009T002333.tif;D:\length_box\ROI_0013_04\S2A_MSIL2A_20180912T155221_R111_T17MNQ_20201009T002333.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_04__S2A_MSIL2A_20180912T155221_R111_T17MNQ_20201009T002333;Lenght Box;0;0;-;12/09/2018;;
ROI_0013_04;D:\scburning\ROI_0013_04\S2B_MSIL2A_20180917T155219_R111_T17MNQ_20201009T021200.tif;D:\length_box\ROI_0013_04\S2B_MSIL2A_20180917T155219_R111_T17MNQ_20201009T021200.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_04__S2B_MSIL2A_20180917T155219_R111_T17MNQ_20201009T021200;Lenght Box;0;0;-;17/09/2018;;
ROI_0013_04;D:\scburning\ROI_0013_04\S2A_MSIL2A_20180922T155221_R111_T17MNQ_20201009T034358.tif;D:\length_box\ROI_0013_04\S2A_MSIL2A_20180922T155221_R111_T17MNQ_20201009T034358.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_04__S2A_MSIL2A_20180922T155221_R111_T17MNQ_20201009T034358;Lenght Box;0;0;-;22/09/2018;;
ROI_0013_04;D:\scburning\ROI_0013_04\S2A_MSIL2A_20181121T155211_R111_T17MNQ_20201008T202811.tif;D:\length_box\ROI_0013_04\S2A_MSIL2A_20181121T155211_R111_T17MNQ_20201008T202811.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_04__S2A_MSIL2A_20181121T155211_R111_T17MNQ_20201008T202811;Lenght Box;0;0;-;21/11/2018;;
ROI_0013_04;D:\scburning\ROI_0013_04\S2B_MSIL2A_20181206T155219_R111_T17MNQ_20201008T075943.tif;D:\length_box\ROI_0013_04\S2B_MSIL2A_20181206T155219_R111_T17MNQ_20201008T075943.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_04__S2B_MSIL2A_20181206T155219_R111_T17MNQ_20201008T075943;Lenght Box;0;0;-;6/12/2018;;
ROI_0013_04;D:\scburning\ROI_0013_04\S2B_MSIL2A_20190724T155229_R111_T17MNQ_20201005T191129.tif;D:\length_box\ROI_0013_04\S2B_MSIL2A_20190724T155229_R111_T17MNQ_20201005T191129.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_04__S2B_MSIL2A_20190724T155229_R111_T17MNQ_20201005T191129;Lenght Box;0;0;quema en vivo;24/07/2019;;
ROI_0013_04;D:\scburning\ROI_0013_04\S2A_MSIL2A_20190917T155221_R111_T17MNQ_20201004T140929.tif;D:\length_box\ROI_0013_04\S2A_MSIL2A_20190917T155221_R111_T17MNQ_20201004T140929.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_04__S2A_MSIL2A_20190917T155221_R111_T17MNQ_20201004T140929;Lenght Box;0;0;-;17/09/2019;;
ROI_0013_04;D:\scburning\ROI_0013_04\S2A_MSIL2A_20191226T155221_R111_T17MNQ_20201003T094726.tif;D:\length_box\ROI_0013_04\S2A_MSIL2A_20191226T155221_R111_T17MNQ_20201003T094726.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_04__S2A_MSIL2A_20191226T155221_R111_T17MNQ_20201003T094726;Lenght Box;1;0;-;26/12/2019;;
ROI_0013_04;D:\scburning\ROI_0013_04\S2A_MSIL2A_20200911T155231_R111_T17MNQ_20200913T065704.tif;D:\length_box\ROI_0013_04\S2A_MSIL2A_20200911T155231_R111_T17MNQ_20200913T065704.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_04__S2A_MSIL2A_20200911T155231_R111_T17MNQ_20200913T065704;Lenght Box;1;0;-;11/09/2020;;
ROI_0013_04;D:\scburning\ROI_0013_04\S2A_MSIL2A_20210419T155221_R111_T17MNQ_20210420T090213.tif;D:\length_box\ROI_0013_04\S2A_MSIL2A_20210419T155221_R111_T17MNQ_20210420T090213.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_04__S2A_MSIL2A_20210419T155221_R111_T17MNQ_20210420T090213;Lenght Box;1;0;-;19/04/2021;;
ROI_0013_04;D:\scburning\ROI_0013_04\S2B_MSIL2A_20210424T155219_R111_T17MNQ_20210425T201823.tif;D:\length_box\ROI_0013_04\S2B_MSIL2A_20210424T155219_R111_T17MNQ_20210425T201823.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_04__S2B_MSIL2A_20210424T155219_R111_T17MNQ_20210425T201823;Lenght Box;0;0;-;24/04/2021;;
ROI_0013_04;D:\scburning\ROI_0013_04\S2A_MSIL2A_20220325T155221_R111_T17MNQ_20220326T054718.tif;D:\length_box\ROI_0013_04\S2A_MSIL2A_20220325T155221_R111_T17MNQ_20220326T054718.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0013_04__S2A_MSIL2A_20220325T155221_R111_T17MNQ_20220326T054718;Lenght Box;0;0;quema en vivo;25/03/2022;;
ROI_0020_01;D:\scburning\ROI_0020_01\S2A_MSIL2A_20170907T155221_R111_T17MNQ_20210201T204538.tif;D:\length_box\ROI_0020_01\S2A_MSIL2A_20170907T155221_R111_T17MNQ_20210201T204538.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_01__S2A_MSIL2A_20170907T155221_R111_T17MNQ_20210201T204538;Lenght Box;1;1;-;7/09/2017;;
ROI_0020_01;D:\scburning\ROI_0020_01\S2A_MSIL2A_20171106T155221_R111_T17MNQ_20201014T182856.tif;D:\length_box\ROI_0020_01\S2A_MSIL2A_20171106T155221_R111_T17MNQ_20201014T182856.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_01__S2A_MSIL2A_20171106T155221_R111_T17MNQ_20201014T182856;Lenght Box;0;0;-;6/11/2017;;
ROI_0020_01;D:\scburning\ROI_0020_01\S2B_MSIL2A_20180709T155219_R111_T17MNQ_20201011T135646.tif;D:\length_box\ROI_0020_01\S2B_MSIL2A_20180709T155219_R111_T17MNQ_20201011T135646.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_01__S2B_MSIL2A_20180709T155219_R111_T17MNQ_20201011T135646;Lenght Box;1;1;-;9/07/2018;;
ROI_0020_01;D:\scburning\ROI_0020_01\S2B_MSIL2A_20180818T155219_R111_T17MNQ_20201011T034338.tif;D:\length_box\ROI_0020_01\S2B_MSIL2A_20180818T155219_R111_T17MNQ_20201011T034338.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_01__S2B_MSIL2A_20180818T155219_R111_T17MNQ_20201011T034338;Lenght Box;0;0;-;18/08/2018;;
ROI_0020_01;D:\scburning\ROI_0020_01\S2B_MSIL2A_20180917T155219_R111_T17MNQ_20201009T021200.tif;D:\length_box\ROI_0020_01\S2B_MSIL2A_20180917T155219_R111_T17MNQ_20201009T021200.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_01__S2B_MSIL2A_20180917T155219_R111_T17MNQ_20201009T021200;Lenght Box;0;0;-;17/09/2018;;
ROI_0020_01;D:\scburning\ROI_0020_01\S2A_MSIL2A_20181211T155211_R111_T17MNQ_20201008T091211.tif;D:\length_box\ROI_0020_01\S2A_MSIL2A_20181211T155211_R111_T17MNQ_20201008T091211.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_01__S2A_MSIL2A_20181211T155211_R111_T17MNQ_20201008T091211;Lenght Box;0;0;-;11/12/2018;;
ROI_0020_01;D:\scburning\ROI_0020_01\S2A_MSIL2A_20190609T155221_R111_T17MNQ_20201006T000112.tif;D:\length_box\ROI_0020_01\S2A_MSIL2A_20190609T155221_R111_T17MNQ_20201006T000112.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_01__S2A_MSIL2A_20190609T155221_R111_T17MNQ_20201006T000112;Lenght Box;1;1;-;9/06/2019;;
ROI_0020_01;D:\scburning\ROI_0020_01\S2B_MSIL2A_20190614T155229_R111_T17MNQ_20201006T021702.tif;D:\length_box\ROI_0020_01\S2B_MSIL2A_20190614T155229_R111_T17MNQ_20201006T021702.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_01__S2B_MSIL2A_20190614T155229_R111_T17MNQ_20201006T021702;Lenght Box;0;0;-;14/06/2019;;
ROI_0020_01;D:\scburning\ROI_0020_01\S2B_MSIL2A_20190624T155229_R111_T17MNQ_20201006T055803.tif;D:\length_box\ROI_0020_01\S2B_MSIL2A_20190624T155229_R111_T17MNQ_20201006T055803.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_01__S2B_MSIL2A_20190624T155229_R111_T17MNQ_20201006T055803;Lenght Box;0;0;-;24/06/2019;;
ROI_0020_01;D:\scburning\ROI_0020_01\S2A_MSIL2A_20200105T155221_R111_T17MNQ_20201002T231218.tif;D:\length_box\ROI_0020_01\S2A_MSIL2A_20200105T155221_R111_T17MNQ_20201002T231218.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_01__S2A_MSIL2A_20200105T155221_R111_T17MNQ_20201002T231218;Lenght Box;0;0;-;5/01/2020;;
ROI_0020_01;D:\scburning\ROI_0020_01\S2B_MSIL2A_20200130T155219_R111_T17MNQ_20201002T155252.tif;D:\length_box\ROI_0020_01\S2B_MSIL2A_20200130T155219_R111_T17MNQ_20201002T155252.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_01__S2B_MSIL2A_20200130T155219_R111_T17MNQ_20201002T155252;Lenght Box;1;1;-;30/01/2020;;
ROI_0020_01;D:\scburning\ROI_0020_01\S2B_MSIL2A_20200219T155219_R111_T17MNQ_20200930T020659.tif;D:\length_box\ROI_0020_01\S2B_MSIL2A_20200219T155219_R111_T17MNQ_20200930T020659.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_01__S2B_MSIL2A_20200219T155219_R111_T17MNQ_20200930T020659;Lenght Box;0;0;quema en vivo;19/02/2020;;
ROI_0020_01;D:\scburning\ROI_0020_01\S2B_MSIL2A_20200708T155229_R111_T17MNQ_20200912T123909.tif;D:\length_box\ROI_0020_01\S2B_MSIL2A_20200708T155229_R111_T17MNQ_20200912T123909.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_01__S2B_MSIL2A_20200708T155229_R111_T17MNQ_20200912T123909;Lenght Box;0;0;-;8/07/2020;;
ROI_0020_01;D:\scburning\ROI_0020_01\S2A_MSIL2A_20200723T155231_R111_T17MNQ_20200817T055607.tif;D:\length_box\ROI_0020_01\S2A_MSIL2A_20200723T155231_R111_T17MNQ_20200817T055607.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_01__S2A_MSIL2A_20200723T155231_R111_T17MNQ_20200817T055607;Lenght Box;0;0;-;23/07/2020;;
ROI_0020_01;D:\scburning\ROI_0020_01\S2B_MSIL2A_20200807T155229_R111_T17MNQ_20200908T101338.tif;D:\length_box\ROI_0020_01\S2B_MSIL2A_20200807T155229_R111_T17MNQ_20200908T101338.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_01__S2B_MSIL2A_20200807T155229_R111_T17MNQ_20200908T101338;Lenght Box;0;0;quema en vivo;7/08/2020;;
ROI_0020_01;D:\scburning\ROI_0020_01\S2A_MSIL2A_20210208T155221_R111_T17MNQ_20210209T091947.tif;D:\length_box\ROI_0020_01\S2A_MSIL2A_20210208T155221_R111_T17MNQ_20210209T091947.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_01__S2A_MSIL2A_20210208T155221_R111_T17MNQ_20210209T091947;Lenght Box;1;1;quema en vivo;8/02/2021;;
ROI_0020_01;D:\scburning\ROI_0020_01\S2B_MSIL2A_20210213T155219_R111_T17MNQ_20210215T000848.tif;D:\length_box\ROI_0020_01\S2B_MSIL2A_20210213T155219_R111_T17MNQ_20210215T000848.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_01__S2B_MSIL2A_20210213T155219_R111_T17MNQ_20210215T000848;Lenght Box;0;0;quema en vivo;13/02/2021;;
ROI_0020_01;D:\scburning\ROI_0020_01\S2A_MSIL2A_20210708T155221_R111_T17MNQ_20210709T114447.tif;D:\length_box\ROI_0020_01\S2A_MSIL2A_20210708T155221_R111_T17MNQ_20210709T114447.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_01__S2A_MSIL2A_20210708T155221_R111_T17MNQ_20210709T114447;Lenght Box;0;0;quema en vivo;8/07/2021;;
ROI_0020_01;D:\scburning\ROI_0020_01\S2B_MSIL2A_20220129T155219_R111_T17MNQ_20220214T043049.tif;D:\length_box\ROI_0020_01\S2B_MSIL2A_20220129T155219_R111_T17MNQ_20220214T043049.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_01__S2B_MSIL2A_20220129T155219_R111_T17MNQ_20220214T043049;Lenght Box;1;1;-;29/01/2022;;
ROI_0020_01;D:\scburning\ROI_0020_01\S2A_MSIL2A_20220203T155221_R111_T17MNQ_20220218T062650.tif;D:\length_box\ROI_0020_01\S2A_MSIL2A_20220203T155221_R111_T17MNQ_20220218T062650.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_01__S2A_MSIL2A_20220203T155221_R111_T17MNQ_20220218T062650;Lenght Box;0;0;-;3/02/2022;;
ROI_0020_04;D:\scburning\ROI_0020_04\S2B_MSIL2A_20171012T155209_R111_T17MNQ_20201019T213523.tif;D:\length_box\ROI_0020_04\S2B_MSIL2A_20171012T155209_R111_T17MNQ_20201019T213523.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_04__S2B_MSIL2A_20171012T155209_R111_T17MNQ_20201019T213523;Lenght Box;0;0;-;12/10/2017;;
ROI_0020_04;D:\scburning\ROI_0020_04\S2B_MSIL2A_20171201T155209_R111_T17MNQ_20201014T113759.tif;D:\length_box\ROI_0020_04\S2B_MSIL2A_20171201T155209_R111_T17MNQ_20201014T113759.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_04__S2B_MSIL2A_20171201T155209_R111_T17MNQ_20201014T113759;Lenght Box;0;0;-;1/12/2017;;
ROI_0020_04;D:\scburning\ROI_0020_04\S2A_MSIL2A_20171216T155221_R111_T17MNQ_20201014T142702.tif;D:\length_box\ROI_0020_04\S2A_MSIL2A_20171216T155221_R111_T17MNQ_20201014T142702.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_04__S2A_MSIL2A_20171216T155221_R111_T17MNQ_20201014T142702;Lenght Box;0;0;-;16/12/2017;;
ROI_0020_04;D:\scburning\ROI_0020_04\S2A_MSIL2A_20180224T155221_R111_T17MNQ_20201014T005430.tif;D:\length_box\ROI_0020_04\S2A_MSIL2A_20180224T155221_R111_T17MNQ_20201014T005430.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_04__S2A_MSIL2A_20180224T155221_R111_T17MNQ_20201014T005430;Lenght Box;0;0;-;24/02/2018;;
ROI_0020_04;D:\scburning\ROI_0020_04\S2B_MSIL2A_20180331T155219_R111_T17MNQ_20201013T172443.tif;D:\length_box\ROI_0020_04\S2B_MSIL2A_20180331T155219_R111_T17MNQ_20201013T172443.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_04__S2B_MSIL2A_20180331T155219_R111_T17MNQ_20201013T172443;Lenght Box;0;0;-;31/03/2018;;
ROI_0020_04;D:\scburning\ROI_0020_04\S2A_MSIL2A_20180614T155221_R111_T17MNQ_20201027T004505.tif;D:\length_box\ROI_0020_04\S2A_MSIL2A_20180614T155221_R111_T17MNQ_20201027T004505.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_04__S2A_MSIL2A_20180614T155221_R111_T17MNQ_20201027T004505;Lenght Box;1;1;-;14/06/2018;;
ROI_0020_04;D:\scburning\ROI_0020_04\S2B_MSIL2A_20180619T155219_R111_T17MNQ_20201012T000819.tif;D:\length_box\ROI_0020_04\S2B_MSIL2A_20180619T155219_R111_T17MNQ_20201012T000819.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_04__S2B_MSIL2A_20180619T155219_R111_T17MNQ_20201012T000819;Lenght Box;0;0;-;19/06/2018;;
ROI_0020_04;D:\scburning\ROI_0020_04\S2A_MSIL2A_20180922T155221_R111_T17MNQ_20201009T034358.tif;D:\length_box\ROI_0020_04\S2A_MSIL2A_20180922T155221_R111_T17MNQ_20201009T034358.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_04__S2A_MSIL2A_20180922T155221_R111_T17MNQ_20201009T034358;Lenght Box;0;0;-;22/09/2018;;
ROI_0020_04;D:\scburning\ROI_0020_04\S2B_MSIL2A_20181206T155219_R111_T17MNQ_20201008T075943.tif;D:\length_box\ROI_0020_04\S2B_MSIL2A_20181206T155219_R111_T17MNQ_20201008T075943.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_04__S2B_MSIL2A_20181206T155219_R111_T17MNQ_20201008T075943;Lenght Box;0;0;-;6/12/2018;;
ROI_0020_04;D:\scburning\ROI_0020_04\S2A_MSIL2A_20181211T155211_R111_T17MNQ_20201008T091211.tif;D:\length_box\ROI_0020_04\S2A_MSIL2A_20181211T155211_R111_T17MNQ_20201008T091211.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_04__S2A_MSIL2A_20181211T155211_R111_T17MNQ_20201008T091211;Lenght Box;0;0;-;11/12/2018;;
ROI_0020_04;D:\scburning\ROI_0020_04\S2B_MSIL2A_20181216T155219_R111_T17MNQ_20201008T104320.tif;D:\length_box\ROI_0020_04\S2B_MSIL2A_20181216T155219_R111_T17MNQ_20201008T104320.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_04__S2B_MSIL2A_20181216T155219_R111_T17MNQ_20201008T104320;Lenght Box;0;0;-;16/12/2018;;
ROI_0020_04;D:\scburning\ROI_0020_04\S2B_MSIL2A_20190614T155229_R111_T17MNQ_20201006T021702.tif;D:\length_box\ROI_0020_04\S2B_MSIL2A_20190614T155229_R111_T17MNQ_20201006T021702.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_04__S2B_MSIL2A_20190614T155229_R111_T17MNQ_20201006T021702;Lenght Box;1;1;-;14/06/2019;;
ROI_0020_04;D:\scburning\ROI_0020_04\S2B_MSIL2A_20190624T155229_R111_T17MNQ_20201006T055803.tif;D:\length_box\ROI_0020_04\S2B_MSIL2A_20190624T155229_R111_T17MNQ_20201006T055803.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_04__S2B_MSIL2A_20190624T155229_R111_T17MNQ_20201006T055803;Lenght Box;0;0;-;24/06/2019;;
ROI_0020_04;D:\scburning\ROI_0020_04\S2A_MSIL2A_20200623T155231_R111_T17MNQ_20200823T193238.tif;D:\length_box\ROI_0020_04\S2A_MSIL2A_20200623T155231_R111_T17MNQ_20200823T193238.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_04__S2A_MSIL2A_20200623T155231_R111_T17MNQ_20200823T193238;Lenght Box;0;0;-;23/06/2020;;
ROI_0020_04;D:\scburning\ROI_0020_04\S2B_MSIL2A_20200708T155229_R111_T17MNQ_20200912T123909.tif;D:\length_box\ROI_0020_04\S2B_MSIL2A_20200708T155229_R111_T17MNQ_20200912T123909.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_04__S2B_MSIL2A_20200708T155229_R111_T17MNQ_20200912T123909;Lenght Box;1;1;quema en vivo;8/07/2020;;
ROI_0020_04;D:\scburning\ROI_0020_04\S2A_MSIL2A_20200723T155231_R111_T17MNQ_20200817T055607.tif;D:\length_box\ROI_0020_04\S2A_MSIL2A_20200723T155231_R111_T17MNQ_20200817T055607.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_04__S2A_MSIL2A_20200723T155231_R111_T17MNQ_20200817T055607;Lenght Box;0;0;-;23/07/2020;;
ROI_0020_04;D:\scburning\ROI_0020_04\S2A_MSIL2A_20200802T155231_R111_T17MNQ_20200815T210402.tif;D:\length_box\ROI_0020_04\S2A_MSIL2A_20200802T155231_R111_T17MNQ_20200815T210402.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_04__S2A_MSIL2A_20200802T155231_R111_T17MNQ_20200815T210402;Lenght Box;0;0;-;2/08/2020;;
ROI_0020_04;D:\scburning\ROI_0020_04\S2A_MSIL2A_20210208T155221_R111_T17MNQ_20210209T091947.tif;D:\length_box\ROI_0020_04\S2A_MSIL2A_20210208T155221_R111_T17MNQ_20210209T091947.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_04__S2A_MSIL2A_20210208T155221_R111_T17MNQ_20210209T091947;Lenght Box;0;0;-;8/02/2021;;
ROI_0020_04;D:\scburning\ROI_0020_04\S2B_MSIL2A_20210213T155219_R111_T17MNQ_20210215T000848.tif;D:\length_box\ROI_0020_04\S2B_MSIL2A_20210213T155219_R111_T17MNQ_20210215T000848.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_04__S2B_MSIL2A_20210213T155219_R111_T17MNQ_20210215T000848;Lenght Box;0;0;-;13/02/2021;;
ROI_0020_04;D:\scburning\ROI_0020_04\S2A_MSIL2A_20210218T155221_R111_T17MNQ_20210219T152930.tif;D:\length_box\ROI_0020_04\S2A_MSIL2A_20210218T155221_R111_T17MNQ_20210219T152930.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0020_04__S2A_MSIL2A_20210218T155221_R111_T17MNQ_20210219T152930;Lenght Box;0;0;quema en vivo;18/02/2021;;
